budget,original_language,popularity,runtime,status,days_since_release,weekday,day,month,year,no_genres,no_companies,no_actors,no_keywords,no_countries,no_crew,overview_0,overview_1,overview_2,overview_3,overview_4,overview_5,overview_6,overview_7,overview_8,overview_9,overview_10,overview_11,overview_12,overview_13,overview_14,overview_15,overview_16,overview_17,overview_18,overview_19,Keywords_woman director,Keywords_independent film,Keywords_duringcreditsstinger,Keywords_based on novel,Keywords_murder,Keywords_violence,Keywords_love,Keywords_revenge,Keywords_sex,Keywords_aftercreditsstinger,Keywords_biography,Keywords_sport,Keywords_friendship,Keywords_dystopia,Keywords_police,Keywords_suspense,Keywords_sequel,Keywords_nudity,Keywords_musical,Keywords_teenager,cast_Samuel L. Jackson,cast_Robert De Niro,cast_Bruce Willis,cast_Morgan Freeman,cast_Liam Neeson,cast_Willem Dafoe,cast_Steve Buscemi,cast_Sylvester Stallone,cast_Nicolas Cage,cast_Matt Damon,cast_J.K. Simmons,cast_John Goodman,cast_Julianne Moore,cast_Christopher Walken,cast_Robin Williams,cast_Johnny Depp,cast_Stanley Tucci,cast_Harrison Ford,cast_Richard Jenkins,cast_Ben Stiller,crew_Avy Kaufman,crew_Steven Spielberg,crew_Robert Rodriguez,crew_Mary Vernieu,crew_Deborah Aquila,crew_Bob Weinstein,crew_Harvey Weinstein,crew_Hans Zimmer,crew_Tricia Wood,crew_James Newton Howard,crew_James Horner,crew_Luc Besson,crew_Francine Maisler,crew_Kerry Barden,crew_Jerry Goldsmith,crew_John Williams,crew_Danny Elfman,crew_Alan Silvestri,crew_Billy Hopkins,crew_Suzanne Smith,character_,character_Himself,character_Herself,character_Dancer,character_Additional Voices (voice),character_Doctor,character_Reporter,character_Nurse,character_Waitress,character_Bartender,character_Priest,character_Soldier,character_Security Guard,character_(uncredited),character_Cop,character_Paul,character_Jack,character_Frank,character_Sam,character_Charlie,production_companies_Warner Bros.,production_companies_Universal Pictures,production_companies_Paramount Pictures,production_companies_Twentieth Century Fox Film Corporation,production_companies_Columbia Pictures,production_companies_Metro-Goldwyn-Mayer (MGM),production_companies_New Line Cinema,production_companies_Touchstone Pictures,production_companies_Walt Disney Pictures,production_companies_Columbia Pictures Corporation,production_companies_Canal+,production_companies_TriStar Pictures,production_companies_Relativity Media,production_companies_United Artists,production_companies_Miramax Films,production_companies_Village Roadshow Pictures,production_companies_Regency Enterprises,production_companies_DreamWorks SKG,production_companies_Fox Searchlight Pictures,production_companies_Amblin Entertainment,production_countries_US,production_countries_GB,production_countries_FR,production_countries_DE,production_countries_CA,production_countries_IN,production_countries_IT,production_countries_JP,production_countries_AU,production_countries_ES,production_countries_RU,production_countries_CN,production_countries_HK,production_countries_BE,production_countries_IE,production_countries_KR,production_countries_SE,production_countries_MX,production_countries_NL,production_countries_DK,spoken_languages_en,spoken_languages_fr,spoken_languages_es,spoken_languages_de,spoken_languages_ru,spoken_languages_it,spoken_languages_ja,spoken_languages_zh,spoken_languages_hi,spoken_languages_ar,spoken_languages_pt,spoken_languages_cn,spoken_languages_ko,spoken_languages_pl,spoken_languages_la,spoken_languages_hu,spoken_languages_cs,spoken_languages_th,spoken_languages_ta,spoken_languages_sv,genres_Comedy,genres_Drama,genres_Family,genres_Romance,genres_Thriller,genres_Action,genres_Animation,genres_Adventure,genres_Horror,genres_Documentary,genres_Music,genres_Crime,genres_Science Fiction,genres_Mystery,genres_Foreign,genres_Fantasy,genres_War,genres_Western,genres_History,genres_TV Movie
17.281246460764002,en,8.074218,137.0,Released,2672,4,7,9,2012,1,3,28,10,1,56,-0.2217220161587764,-0.01229691614683431,0.3338697320984629,0.07868581043126491,0.16505401294368008,-0.1653443815616461,0.46565141528844833,0.5878672989515158,-0.6533497583407623,0.19962259620810166,0.6267625934038407,-0.29024744434998584,0.09719466487727821,-0.027186557752056383,0.4010649073200348,0.2922402446468671,0.6473332660702559,-0.389829179415336,-0.38268075806972307,-0.3605356839222786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.216707939626428,en,8.142166,108.0,Released,6928,4,12,1,2001,3,4,20,14,2,21,-0.27039014106547393,0.052214733678502614,0.36862277312859615,0.05744794263780393,0.14124391943699233,-0.14370477951511187,0.35311476582730256,0.5946406810371964,-0.6430683373301117,0.18444370680178204,0.5228465914174363,-0.24758590219749343,0.12032225266038613,0.006825567688792944,0.28326680373262475,0.24529385842658855,0.6122818197365161,-0.4064550507399771,-0.33146755811240936,-0.2473125860646919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16.28476312983885,en,1.380258,116.0,Released,2078,3,24,4,2014,2,1,15,11,1,12,-0.37429170683026314,0.09051187323140246,0.33057667036441024,0.10462682933679648,-0.0177007368100541,-0.1673342558621828,0.3919537120631763,0.6350198781916073,-0.6512777241212981,0.19729514925607614,0.5429497850792748,-0.2511062478380544,0.10916417105389493,-0.01105821382121316,0.3900678258921419,0.29247758218220304,0.6294397094420024,-0.4338289328983852,-0.3759371138044766,-0.3330342405076538,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
16.11809565095832,en,7.412826,105.0,Released,1834,2,24,12,2014,1,4,38,3,2,14,-0.35294280221153584,0.0765636363399348,0.3196056594806058,-0.06994871302906956,0.007450701149978808,-0.27026853832815373,0.3955333545804024,0.6170426202671868,-0.5949483865073749,0.12138074792123267,0.610844270672117,-0.21192438660987786,0.12086124257849795,0.05843617801687547,0.5080989542816366,0.3600642170224871,0.7492762625217437,-0.3018988224012511,-0.31674236953258517,-0.43807886764407156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.38045991542581,en,11.147039999999999,220.0,Released,23098,4,5,10,1956,2,2,40,9,1,31,-0.374691847525537,0.0664503677689936,0.46808926950907337,0.08922220943495632,0.08504626466601621,-0.1858154215849936,0.40056449342519046,0.7045014318078756,-0.6551832478493452,0.13409249564865605,0.5690839253365993,-0.2580088653601706,0.12409719400748145,0.007538447226397693,0.4303101712837815,0.31329051628708837,0.6887647941708565,-0.4068353382870555,-0.3323353589978069,-0.267608742043376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16.28476312983885,ta,1.532894,181.0,Released,5311,4,17,6,2005,3,1,16,5,1,14,-0.31570174573705745,0.0742940384393128,0.39687701646023643,0.09601841096837933,0.1251152075262955,-0.15694766839106494,0.4282171568618371,0.6212651858536097,-0.593456360583122,0.17386797663325873,0.4748044472474318,-0.2738965258109741,0.1769376274628135,-0.05300938298639197,0.34379822574555874,0.24526163563132286,0.5759256731432217,-0.41461638561808145,-0.38700606100834334,-0.2753503401405536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.201804919084164,en,6.780752000000001,99.0,Released,3189,5,9,4,2011,4,3,11,9,1,8,-0.3984445697413041,0.05832806677342607,0.39278240888737714,0.0009610378552819244,0.012505972668385277,-0.30274425737129956,0.44134511712651986,0.7276601602251713,-0.6031151114461514,0.08762341674614268,0.4979409341198894,-0.1446451093070209,0.06478583713536724,0.035637395904184535,0.4833609418800244,0.3005291359037913,0.6084573432230033,-0.431595802710105,-0.3552541398586562,-0.3062600247705212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
16.811242831518264,en,8.34835,109.0,Released,3106,4,1,7,2011,3,6,16,6,2,26,-0.3751909276470542,0.013477037369739264,0.4275883082688476,-0.018786571997528274,0.06764424751357485,-0.22542862017871812,0.44722090180342394,0.6626168992370367,-0.6029406289259592,0.12147539209884901,0.4969011728341381,-0.20290331255334118,0.10647468893876066,-0.02257263526553288,0.5249899431752661,0.3242247458547354,0.636149519123137,-0.3713829464589556,-0.38024155019472045,-0.31614137918222696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17.942644943009366,en,6.258666000000001,87.0,Released,4212,4,20,6,2008,2,3,19,13,3,17,-0.37010708438199863,0.09884575169672373,0.38170640678104145,0.018578831776323027,0.06321260157621286,-0.22922283819500813,0.37237699604348135,0.6383425126734533,-0.6152589641380728,0.13595537791486112,0.5361746438501174,-0.20779080242898904,0.04763992331317512,0.04292624991125705,0.4825155695475507,0.3252878186472675,0.6677452161123878,-0.3178535004375143,-0.33289840835424367,-0.28928536049237374,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.174097773223092,en,9.097953,125.0,Released,3940,3,19,3,2009,3,4,34,1,2,52,-0.26611186214017146,0.03165447988519163,0.37380819364140433,0.014567968604916876,-0.013966523223754131,-0.14857047988158284,0.38595457104119385,0.5941550465244235,-0.5883435028972048,0.1383643742213308,0.4857871803370389,-0.1193117056832169,0.08077974842550854,-0.06736349321153919,0.4064652402744149,0.22038156381159119,0.6102597327394919,-0.35411599617112766,-0.3479212100307147,-0.3347005576008197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17.14771506813948,en,6.053567,103.0,Released,4982,4,12,5,2006,5,3,22,10,1,22,-0.3509797112395366,0.09657650318307182,0.5491786079403634,-0.07673254444574316,0.12515021927344303,-0.17365056655059258,0.4770235021909078,0.6888834834098816,-0.6665377289056778,0.0753290525637567,0.7102637678384781,-0.2614890911926826,0.16886236161614457,0.06160330008715391,0.4151365137348572,0.27974390039841335,0.8341587699949742,-0.40172748019297916,-0.3363559771950046,-0.28705397906402746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15.226497531674536,en,3.826281,135.0,Released,24213,2,16,9,1953,1,1,24,2,1,15,-0.2612850699822108,0.05313201542943716,0.3037441842335587,-0.11146162043636045,0.15663340635287265,-0.22426825727025668,0.3404456411798795,0.5571769453088442,-0.5874378211299578,0.15027171577637394,0.6024674315750599,-0.17156501166522503,0.03346159332354243,0.03791237305849791,0.4212471283475558,0.254819953640302,0.6938571733236313,-0.30681437455738586,-0.33009562340875465,-0.32968278595556816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.28476312983885,en,6.316596,117.0,Released,1186,6,2,10,2016,2,5,7,3,1,6,-0.2507164164871713,-0.007161131571334453,0.18067136359829342,-0.0014498887488756467,-0.04580970983564233,-0.2006715964755894,0.33000912475917077,0.5171738790325177,-0.5131179697719621,0.11310462804833128,0.48335901128105174,-0.1471819994442257,0.05116064796500184,-0.010424767408152054,0.3595467448481761,0.3122057445853213,0.5192528172039691,-0.35733531033735216,-0.2788430410494775,-0.44290442475014263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
16.70588231586044,en,6.41742,107.0,Released,12262,4,6,6,1986,2,1,8,5,1,3,-0.30151845945511013,0.06361971390015242,0.3172872440700303,0.07477087881488842,0.012909058600598655,-0.14702562568709254,0.38003750605275854,0.5782101994846016,-0.5829513501375914,0.14515467832097784,0.4858405524864793,-0.18423622730188072,0.13064080122785526,-0.031760682475578506,0.35182815603911877,0.2748666311381385,0.5462414124049246,-0.3930485099554062,-0.3376154563156888,-0.35557248949771747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17.50439001207821,en,9.034929,107.0,Released,3469,5,3,7,2010,4,4,12,11,1,63,-0.2987661487609148,0.028640434951521455,0.39981705063954,-0.015030997423455119,0.027701655412092806,-0.16112641114741563,0.4792205297201872,0.6862379606068134,-0.6789910851418972,0.10199426239356399,0.5919994914531708,-0.11914431501179934,0.12758724387036635,-0.05060231038369238,0.44603357076644895,0.2565234580426477,0.7501100845634937,-0.35663400366902354,-0.36830309687182305,-0.35853987276554106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
15.201804919084164,en,4.661689,105.0,Released,4486,3,20,9,2007,2,2,8,10,3,8,-0.34094200439422445,-0.013708569219007212,0.3549301325179198,-0.12458353582427234,-0.036089963286512476,-0.17028525564819574,0.4357646105482298,0.6272082259768949,-0.5809864377712503,0.09553993998184417,0.5435633777147707,-0.15187853925368366,0.08157578742076807,-0.08172174109152847,0.43966705307898607,0.23856953073717543,0.7198603837476933,-0.29365215910708203,-0.3506821307408459,-0.3697311114656794,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.622173047734595,en,11.221186,160.0,Released,4125,0,15,9,2008,2,4,25,6,2,12,-0.25139718143076734,-0.07985043567444744,0.20190872584373273,0.029933594396048837,0.011045529322441796,-0.2564849008260102,0.4491411700587848,0.5525862728727275,-0.56222013666712,0.14692588481281338,0.5464234082349415,-0.15937719648254328,0.05769501956067337,0.018280006519615137,0.5104306101285178,0.3924537465490144,0.5209835364386953,-0.3469181381936731,-0.27607591809897586,-0.5049309386261578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14.914122846632385,en,0.527297,113.0,Released,6362,3,1,8,2002,1,0,1,4,1,10,-0.24235691550981114,-0.0003882629141487457,0.2570341113476186,-0.01811292884371209,-0.00541376491094491,-0.1706890494528192,0.33610489191832366,0.5406023923445631,-0.5496691603351522,0.14458840037696064,0.5204970290263494,-0.19087389708255176,0.06612909063093227,-0.017128510989197012,0.3682394285030939,0.29842220508941897,0.6263995748703126,-0.3508207672103136,-0.30443894614775974,-0.4157494525942538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.132998671500584,en,13.249823999999998,136.0,Released,8609,3,6,6,1996,3,2,26,6,1,30,-0.260081949071926,0.012833264529737726,0.3333598682248409,-0.03486461917616492,0.02826549376263038,-0.21920227589445157,0.37199830172354714,0.5981409913092329,-0.5553100239812282,0.10926596466206799,0.5110095088419161,-0.19436784131092982,0.08880809075076525,-0.022448290609182756,0.4528208407655097,0.2807555256182687,0.6657282506164751,-0.3372973497760923,-0.3252000009739085,-0.3965840783427682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17.686711568872166,en,14.788986999999999,127.0,Released,11179,2,24,5,1989,2,2,51,18,1,46,-0.25469882879406214,0.016759517510573186,0.15376058080894223,-0.033302518297501214,-0.015348240570706684,-0.17771020081154135,0.2807853311993355,0.4949240606538085,-0.4936182443485704,0.11586916548481514,0.45184787847968033,-0.17331188145028645,0.04915756647891993,-0.026633952971721112,0.3687958923536678,0.3097024521855421,0.5249884078322455,-0.31129810889792997,-0.3072148228800574,-0.4363298293116481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16.28476312983885,en,4.3981699999999995,87.0,Released,3176,4,22,4,2011,2,1,7,3,1,2,-0.19036870170384645,-0.03195758620277047,0.24869960211217404,-0.002259408263489604,-0.011944603873416781,-0.1641901509836316,0.35423554573208094,0.5516175404191017,-0.5364276334643364,0.12493117814883589,0.5111409813165665,-0.1729842819273472,0.12760703442618251,-0.032718266826123,0.30311513505876064,0.2664791516959667,0.584856703877449,-0.3088756023906171,-0.2851753432303667,-0.42374120801687243,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18.82614585206053,en,11.30428,111.0,Released,1560,3,24,9,2015,3,4,19,7,1,22,-0.2835251297237295,-0.03759985567409207,0.35062476542467874,-0.07473705441930867,0.062027858358553865,-0.1924437185410749,0.4305979773176439,0.6301819436026342,-0.6061196494283099,0.11996288964468421,0.6224038950873144,-0.27291258929692436,0.07170305537522037,-0.011739499210803346,0.4505542472117778,0.30681109020422975,0.7628757169075084,-0.3311376800252633,-0.36158356828276406,-0.42352106885025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
